@relation pima_diabetes
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@attribute '规则101' numeric
@attribute '规则102' numeric
@attribute '规则103' numeric
@attribute '规则104' numeric
@attribute '规则105' numeric
@attribute '规则106' numeric
@attribute '规则107' numeric
@attribute '规则108' numeric
@attribute '规则109' numeric
@attribute '规则110' numeric
@attribute '规则111' numeric
@attribute '规则112' numeric
@attribute '规则113' numeric
@attribute '规则114' numeric
@attribute '规则115' numeric
@attribute '规则116' numeric
@attribute '规则117' numeric
@attribute '规则118' numeric
@attribute '规则119' numeric
@attribute '规则120' numeric
@attribute '规则121' numeric
@attribute '规则122' numeric
@attribute '规则123' numeric
@attribute '规则124' numeric
@attribute '规则125' numeric
@attribute '规则126' numeric
@attribute '规则127' numeric
@attribute '规则128' numeric
@attribute '规则129' numeric
@attribute '规则130' numeric
@attribute '规则131' numeric
@attribute '规则132' numeric
@attribute '规则133' numeric
@attribute '规则134' numeric
@attribute '规则135' numeric
@attribute '规则136' numeric
@attribute '规则137' numeric
@attribute '规则138' numeric
@attribute '规则139' numeric
@attribute '规则140' numeric
@attribute '规则141' numeric
@attribute '规则142' numeric
@attribute '规则143' numeric
@attribute '规则144' numeric
@attribute '规则145' numeric
@attribute '规则146' numeric
@attribute '规则147' numeric
@attribute '规则148' numeric
@attribute '规则149' numeric
@attribute '规则150' numeric
@attribute '规则151' numeric
@attribute '规则152' numeric
@attribute '规则153' numeric
@attribute '规则154' numeric
@attribute '规则155' numeric
@attribute '规则156' numeric
@attribute '规则157' numeric
@attribute '规则158' numeric
@attribute '规则159' numeric
@attribute '规则160' numeric
@attribute '规则161' numeric
@attribute '规则162' numeric
@attribute '规则163' numeric
@attribute '规则164' numeric
@attribute '规则165' numeric
@attribute '规则166' numeric
@attribute '规则167' numeric
@attribute '规则168' numeric
@attribute '规则169' numeric
@attribute '规则170' numeric
@attribute '规则171' numeric
@attribute '规则172' numeric
@attribute '规则173' numeric
@attribute '规则174' numeric
@attribute '规则175' numeric
@attribute '规则176' numeric
@attribute '规则177' numeric
@attribute '规则178' numeric
@attribute '规则179' numeric
@attribute '规则180' numeric
@attribute '规则181' numeric
@attribute '规则182' numeric
@attribute '规则183' numeric
@attribute '规则184' numeric
@attribute '规则185' numeric
@attribute '规则186' numeric
@attribute '规则187' numeric
@attribute '规则188' numeric
@attribute '规则189' numeric
@attribute '规则190' numeric
@attribute '规则191' numeric
@attribute '规则192' numeric
@attribute '规则193' numeric
@attribute '规则194' numeric
@attribute '规则195' numeric
@attribute '规则196' numeric
@attribute '规则197' numeric
@attribute '规则198' numeric
@attribute '规则199' numeric
@attribute 'class' { unsucc, succ}
@data
0.090475,0.028979,0.025256,0.021285,0.013217,0.015576,0.010859,0.010735,0.016382,0.016941,0.012473,0.010922,0.010549,0.001924,0.004654,0.005461,0.005709,0.008067,0.005275,0.005088,0.005088,0.003847,0.001986,0.007322,0.006019,0.003413,0.002917,0.002854,0,0.001862,0.001365,0.003413,0,0.002917,0.000869,0.003909,0.003723,0.00211,0,0.0018,0.003041,0.002854,0.001303,0,0.001613,0,0.000621,0.004716,0.001055,0.000993,0.001365,0.001489,0.002606,0.001117,0.000807,0.000807,0.001986,0.00211,0.000186,0.001862,0.000434,0.002482,0.001489,0.001241,0.001675,0.001613,0.001303,0.002048,0.000993,0.0018,0.001303,0.001675,0.001117,0.000993,0.003661,0.001862,0.000372,0.001613,0.000745,0.001489,0.001241,0.000372,0.000745,0.000372,0.000372,0.000558,0.002048,0.001924,0.001613,0.001427,0.000124,0.000558,0.001179,0.002358,0.001303,0.000621,0.001551,0.000186,0.001489,0.000062,0.001117,0.000683,0.001986,0.000124,0.000186,0.000434,0.000993,0.000434,0.000931,0.000062,0.001055,0.000248,0.000124,0.000372,0.000496,0.001551,0.000496,0.001179,0.001303,0.000124,0,0,0.001055,0.001675,0.00211,0.000124,0.003289,0.001303,0.000186,0.000558,0.001489,0.00031,0.000248,0.000745,0.000124,0,0.000186,0.000124,0.000124,0.000558,0,0.000062,0,0.000621,0.000931,0.000931,0.001055,0.000124,0.000434,0,0.000062,0.000186,0.00031,0.000434,0.000931,0.000993,0.000372,0.000186,0,0.000434,0.001179,0,0.000434,0.000745,0.000062,0.000434,0.00031,0.000621,0.000621,0.000372,0.001241,0,0.000807,0.000372,0,0.001117,0.000621,0.00031,0.000558,0.000683,0.002482,0,0.000372,0.000434,0.000496,0.001055,0.000186,0.000186,0.000062,0,0.000745,0.000558,0.000248,0.000434,0.000434,0.00031,0.001117,0.000124,0.000124,0,succ
0.102821,0.026274,0.024669,0.025538,0.01531,0.024268,0.007488,0.007421,0.014173,0.00468,0.010964,0.008557,0.005348,0.011566,0.008022,0.003878,0.003209,0.005616,0.002942,0.005215,0.00341,0.008958,0.006351,0.005148,0.002875,0.000869,0.003543,0.006685,0.000067,0.00468,0.004279,0.002407,0.000067,0.002139,0.001003,0.002808,0.002808,0.001604,0.000067,0.001538,0.001872,0.001471,0.000468,0,0.003677,0,0.001471,0.002273,0.000067,0.00254,0.000067,0.003142,0.004546,0,0.000401,0.001404,0.00254,0.001003,0.000201,0.002674,0.000334,0.001003,0.002072,0.001872,0.001939,0.00234,0.000936,0.003343,0.000802,0.000735,0.001604,0.00107,0.001738,0.001671,0.000869,0.00361,0.001003,0.000869,0.001604,0.00107,0.001471,0.000669,0.001137,0.000401,0.000267,0.002206,0.001604,0.001337,0.000802,0.000535,0.00127,0.001872,0.001337,0.000468,0.000669,0.000067,0.002407,0.001203,0.001203,0.00127,0.000602,0.000602,0.001404,0.000869,0.000535,0.00127,0.000802,0.000602,0.000735,0,0.000936,0.000134,0.000401,0.001203,0.000802,0.000401,0.000602,0.000468,0.000468,0.000267,0.00107,0,0.000602,0.000802,0.002072,0.000334,0.000201,0.000468,0.000267,0.000735,0.000735,0.000334,0.000602,0.00254,0.000067,0.000067,0.000067,0.001003,0.000067,0.000602,0,0,0,0.000802,0.000134,0.000134,0.000735,0.001404,0.000401,0,0.000735,0.000201,0.000067,0.001404,0.000602,0.000602,0.000401,0.000735,0.000201,0.000201,0.000468,0,0.000201,0.000334,0.000869,0.000802,0.000334,0.000468,0.000602,0.000468,0.000267,0,0.000602,0.000401,0,0.000067,0.000669,0.000468,0.000802,0.000334,0.000602,0.000067,0.000936,0.000602,0.000602,0.000602,0.000134,0.000267,0.000067,0,0,0.000602,0.000535,0.000267,0.000201,0.000802,0.000735,0.000067,0.000602,0,succ
0.077231,0.02963,0.021251,0.015422,0.011536,0.022465,0.025865,0.023922,0.012022,0.019065,0.009836,0.007407,0.007893,0.007529,0.00595,0.007407,0.014451,0.006315,0.009957,0.004493,0.006557,0.004007,0.004129,0.006315,0.0034,0.008622,0.0034,0.001821,0,0.000607,0.003279,0.002307,0,0.002064,0.000729,0.003764,0.001943,0.002186,0,0.003279,0.002307,0.002672,0.00085,0,0.001457,0,0.000971,0.003643,0.000364,0.001214,0.000121,0.002307,0,0,0.001579,0.000729,0.002429,0.009836,0.003157,0.001093,0.001214,0.004979,0.0017,0.001943,0.000971,0.00255,0.000243,0.000243,0.00255,0.000729,0.001821,0.002186,0.00425,0.000729,0.001214,0.003157,0.001336,0.00255,0.000486,0.000729,0.001336,0.00085,0.000486,0.0017,0.000121,0.000729,0.001336,0.002064,0.000729,0.0017,0.001336,0.000121,0.000364,0.000121,0.001093,0.001214,0.001336,0.000607,0.00255,0.001214,0.001093,0.000607,0.001336,0.000364,0.000364,0.003764,0.00085,0.000486,0.001579,0,0.000607,0.001093,0.000364,0.000364,0.000607,0.001457,0.000121,0.000729,0.001943,0.000121,0.000121,0,0.000243,0.000729,0.00085,0.000729,0.000486,0.00085,0.000121,0.000243,0.000243,0.000364,0.000486,0.000364,0.000729,0,0.001579,0.00085,0.000121,0,0.000121,0,0,0.000121,0,0,0.002307,0,0.000486,0,0.00085,0.00085,0.001093,0.000121,0.000486,0.001214,0.000729,0.0034,0,0.000729,0.000243,0,0.000607,0,0,0.000607,0.000486,0.00085,0.001943,0.000121,0.001214,0,0.000486,0.000121,0,0.00085,0.000243,0.001214,0.000486,0.000121,0,0.000486,0.001214,0.000243,0.000243,0.000607,0.000243,0,0,0,0,0.000243,0.000607,0.000243,0.000121,0.000243,0.000243,0,0.000364,0,unsucc
0.070294,0.044351,0.032241,0.028312,0.011626,0.016686,0.018408,0.018516,0.014963,0.006728,0.009258,0.004952,0.005921,0.004683,0.007805,0.004952,0.003875,0.007428,0.004306,0.003714,0.005221,0.004414,0.004629,0.004306,0.003929,0.004898,0.002207,0.002368,0,0.004629,0.001722,0.002853,0,0.00253,0.000538,0.003499,0.003929,0.001722,0,0.001346,0.000969,0.001884,0.000323,0,0.002476,0,0.001292,0.002314,0.000161,0.001023,0.000054,0.002637,0.002207,0.000269,0.002422,0.001292,0.001453,0.002207,0.000323,0.002261,0.000592,0.002153,0.002045,0.001669,0.00113,0.002368,0.001453,0.000431,0.002099,0.001722,0.001776,0.002207,0.001184,0.002314,0.004144,0.000969,0.001184,0.000646,0.000054,0.001076,0.000807,0.0007,0.000054,0.000431,0.000377,0.000915,0.001615,0.00113,0.000646,0.000861,0.000807,0.000592,0.001991,0.001669,0.000484,0.000646,0.0007,0.001507,0.000807,0.000646,0.001023,0.000484,0.000969,0.000161,0.000054,0.000592,0.001184,0.000484,0.000807,0.000054,0.001292,0.000108,0.000215,0.000323,0.000431,0.000161,0.000054,0.000215,0.001722,0.000054,0,0,0.000484,0.0007,0.0007,0.000431,0.000215,0.000323,0.000323,0.000915,0.000538,0.000431,0.000538,0.000377,0.000861,0,0.000915,0.000323,0.000054,0.000215,0.000054,0.000054,0,0.0007,0.000323,0.000323,0.000861,0.000054,0.000108,0,0.001184,0.000108,0.000108,0.000861,0.000431,0.000915,0.000431,0.000108,0,0.000377,0.001023,0,0.000969,0.000108,0.000269,0.000108,0.0007,0.000215,0.000538,0.000431,0.0007,0.000054,0.000377,0.000269,0,0.000646,0.000269,0.000431,0.000161,0.000215,0.000108,0.000538,0.000323,0.000161,0.000215,0.000484,0.000484,0.000431,0.000161,0,0,0.000431,0.000215,0.000054,0.000215,0.000054,0.000269,0,0.000161,0,unsucc
0.097615,0.045447,0.018564,0.014929,0.014102,0.016581,0.010962,0.010962,0.016141,0.006115,0.012119,0.006721,0.008373,0.005949,0.00628,0.009089,0.002314,0.008979,0.003526,0.00639,0.007161,0.002865,0.001377,0.006115,0.003581,0.002754,0.004627,0.001212,0,0.001212,0.002644,0.002865,0,0.001708,0.000661,0.002975,0.003911,0.001322,0.000055,0.001157,0.001763,0.001873,0.001047,0,0.001322,0,0.000606,0.001377,0.002699,0.000275,0.000055,0.001102,0.001212,0.00011,0.000606,0.001377,0.000881,0.000771,0,0.000992,0.000606,0.001763,0.001928,0.002314,0.001818,0.002203,0.001377,0,0.001157,0.000881,0.001267,0.002314,0.001598,0.000441,0.001708,0.002314,0,0.000826,0.000661,0.000936,0.000606,0.001542,0.000386,0.000771,0.000275,0.001542,0.001047,0.001598,0.002148,0.001047,0.000441,0.000661,0.001598,0.001267,0.000386,0.000661,0.000881,0.000551,0.002203,0.001432,0.000386,0.000386,0.000055,0.003085,0.000055,0.000826,0.00011,0.000441,0.000441,0,0.000992,0.00022,0.000331,0.000055,0.000936,0.002534,0.001763,0.000826,0.001212,0.000441,0.000881,0,0.000386,0.000551,0.001542,0.000275,0,0.001047,0.00011,0.001267,0.000936,0.000496,0.000716,0.000165,0.000165,0.000055,0.001653,0.001322,0.00011,0.00022,0.000055,0,0,0.00011,0.000496,0.000496,0.000496,0.00022,0.00022,0.000055,0.000881,0.000055,0.00011,0,0.001267,0.000275,0.000771,0.001377,0.000496,0.000275,0.000331,0,0.000606,0.001212,0.00022,0.000165,0.000606,0.000165,0.000992,0.000055,0.001653,0.00011,0.000606,0.00022,0,0.000716,0.00011,0.000055,0.000165,0.000551,0.003305,0.000055,0.000386,0.000606,0.000165,0.000386,0.00022,0.000165,0.00022,0,0.000771,0.000496,0.000551,0.000331,0.000386,0.000606,0.001377,0,0.001763,0,unsucc
0.070078,0.028457,0.030328,0.018133,0.018133,0.020907,0.015422,0.015293,0.011615,0.003936,0.007872,0.005291,0.00484,0.001678,0.008582,0.002839,0.010841,0.005291,0.00613,0.003097,0.004388,0.003355,0.002904,0.002904,0.004065,0.007485,0.003485,0.004065,0,0.00071,0.003097,0.001162,0,0.001549,0.00071,0.001549,0.001742,0.001226,0,0.006324,0.001871,0.000581,0.000516,0,0.001549,0,0.003549,0.001032,0.000645,0.001678,0.000258,0.001678,0.006582,0.001678,0.000387,0.001549,0.000839,0.00071,0.003097,0.003355,0.002259,0.000839,0.000774,0.001678,0.001871,0.000903,0.000839,0.000516,0.001742,0.000839,0.001291,0.000452,0.00071,0.002065,0.002065,0.000581,0.000839,0.001742,0.00071,0.000581,0.000387,0.00071,0.00071,0.000065,0.000129,0.001097,0.000387,0.000452,0.000645,0.001162,0.001032,0.000387,0.001032,0.001162,0.000581,0.001097,0.000258,0.002517,0.000323,0.000065,0.000452,0.000645,0.001162,0,0.000065,0.002259,0.000258,0.000774,0.000323,0,0.00071,0.000129,0.002194,0.002065,0,0.003033,0.000194,0.000323,0.000258,0.00071,0.000065,0,0.00071,0.000774,0.00071,0.000903,0.000452,0.000516,0.000129,0.000516,0.000129,0.000774,0.00071,0.000452,0.000516,0,0.001226,0.000581,0.000065,0.000065,0,0,0,0.000065,0.002129,0.002129,0.001484,0.001226,0.000129,0.000387,0.001484,0.000194,0.000065,0.000839,0.000581,0.000323,0.000065,0.000129,0.000065,0.001097,0.000452,0,0.000129,0.000774,0.000065,0.001032,0.000323,0,0.000581,0.000129,0.001032,0.000129,0.000258,0.000129,0,0.000516,0.000452,0.000065,0.000645,0.000387,0.000581,0.001226,0.000839,0.001484,0.001097,0.000968,0.000194,0.000258,0,0,0.000452,0.00071,0.000645,0.000258,0.000323,0.000323,0.000194,0.000323,0.001484,0,succ
0.073284,0.05739,0.014825,0.016659,0.015054,0.018111,0.011386,0.011386,0.01131,0.006113,0.012762,0.010928,0.006648,0.004509,0.005961,0.00833,0.002293,0.005578,0.00703,0.004127,0.002598,0.003974,0.003133,0.005578,0.004661,0.000611,0.002827,0.002598,0,0.000611,0.003133,0.002675,0.014825,0.00191,0.000764,0.001223,0.003362,0.002598,0.000229,0.000841,0.002063,0.003057,0.000535,0,0.000841,0,0.002216,0.002827,0.000764,0.002216,0.000076,0.001987,0.000917,0.003057,0.001758,0.000306,0.001452,0.000382,0.004203,0.00298,0.002827,0.000611,0.00298,0.001987,0.000535,0.000688,0.000917,0.005349,0.000841,0.00298,0.001223,0.003286,0.000611,0.001758,0.000535,0.003133,0.000076,0.000841,0.001681,0.001834,0.000611,0.001146,0.000917,0.000611,0.000153,0.000841,0.002216,0.003821,0.000841,0.002751,0.000841,0.000841,0.00107,0.000382,0.001376,0.000611,0.004509,0.003286,0.002675,0.002216,0.000764,0.000076,0.00107,0.000459,0.000306,0,0.000993,0.000688,0.001834,0.000382,0.000917,0.000229,0,0.001146,0.000688,0,0.000535,0.001376,0.00107,0.000076,0.000688,0,0.000611,0.000535,0.002522,0.000153,0,0.000611,0.000153,0.000917,0.000993,0.000076,0.000611,0.001376,0.000076,0,0.000076,0.000229,0.000535,0,0.000306,0.000382,0,0.000382,0.000535,0.000535,0.000229,0.000153,0.000153,0,0.000611,0.000382,0.000076,0.000841,0.000764,0.001146,0.000611,0.000611,0.000382,0.00107,0.000459,0,0.000382,0.000382,0.000153,0.000229,0.000153,0.000993,0.000535,0.000306,0.000229,0,0.000306,0.000153,0.001528,0.000153,0.000688,0.000229,0.000535,0.000917,0,0.000153,0.000764,0.000153,0.002904,0.000611,0.000153,0,0.000153,0,0.000076,0.000841,0.000382,0.000153,0.000459,0.000459,0.00107,0,0.001223,0,succ
0.086004,0.034137,0.030723,0.020176,0.017221,0.023845,0.009069,0.008916,0.013247,0.004993,0.007133,0.004127,0.005044,0.008814,0.007031,0.006012,0.005605,0.005299,0.001579,0.007082,0.004229,0.00856,0.004484,0.00377,0.004433,0.007082,0.003719,0.003057,0,0.001529,0.00107,0.001376,0,0.002446,0.000662,0.004738,0.003363,0.002497,0,0.002395,0.001936,0.001223,0.001783,0.001783,0.002446,0,0.00056,0.001274,0.000102,0.001834,0.000153,0.000968,0.000815,0.003006,0.001172,0.000968,0.000968,0.001783,0.002191,0.002904,0.000764,0.00107,0.001325,0.000815,0.002293,0.003057,0.001223,0.000713,0.001579,0.001172,0.001172,0.000611,0.00051,0.00051,0.001019,0.001376,0.000204,0.000662,0.000764,0.001223,0.000611,0.000866,0.000764,0.000459,0.000459,0.000459,0.001579,0.000306,0.000611,0.00056,0.00051,0.000611,0.001427,0.000611,0.00056,0.000255,0.000611,0.002853,0.000917,0.000357,0.00051,0.000611,0.000968,0.000815,0.000306,0.000764,0.000051,0.00056,0.000051,0,0.001885,0.000102,0.000051,0.000102,0.000408,0.000662,0.000866,0.000153,0.000713,0.000611,0.00056,0,0.001223,0.000713,0.001019,0.000204,0.000051,0.002548,0.00051,0.000306,0.000713,0.002089,0.00051,0.000968,0.000102,0.000917,0.001019,0.00107,0.000051,0.000408,0,0,0,0.000204,0.000255,0.000255,0.000611,0.00056,0.000306,0.000204,0.00163,0.000204,0.000153,0.000102,0.001427,0.000102,0.000459,0.000051,0.000051,0.000306,0.001681,0,0.000357,0.000153,0,0.000459,0.000815,0.000306,0.000917,0.000357,0.000306,0,0.000917,0.000204,0.000051,0.000459,0.000459,0.000051,0.000255,0.000204,0.000408,0.00051,0.000102,0.001274,0,0.001681,0.000204,0.000255,0.000153,0,0,0.00051,0.000255,0.000153,0.000408,0.000764,0.000866,0,0.00051,0,succ
0.093586,0.020481,0.021939,0.017566,0.013047,0.015816,0.015015,0.014869,0.018003,0.026093,0.010933,0.009329,0.007799,0.002988,0.005612,0.009402,0.009913,0.005248,0.007945,0.004883,0.002114,0.003936,0.00102,0.005102,0.004738,0.007945,0.001676,0.003207,0,0.001968,0.001458,0.003863,0.001895,0.001895,0.00051,0.003134,0.003936,0.002259,0.000073,0.003936,0.001458,0.001166,0.001312,0,0.001166,0,0.00102,0.002624,0.002551,0.002114,0.000219,0.002259,0.000802,0.002041,0.002843,0.000437,0.001968,0.001531,0,0.001676,0.000219,0.001385,0.002041,0.003061,0.00051,0.003134,0.002259,0.001531,0.000948,0.002114,0.000948,0.001385,0.000656,0.000875,0.00277,0.001531,0.001166,0.000948,0.00102,0.000437,0.001458,0.000875,0.000802,0.001458,0.000146,0.000292,0.002915,0.00051,0.002478,0.000875,0.000583,0.001093,0.000802,0.001093,0.001312,0.000146,0.001166,0.001531,0.001385,0.001385,0.001312,0.000073,0.000875,0.000292,0.00051,0.00051,0.000875,0.000146,0.000146,0,0.001385,0.000146,0.000729,0.000583,0.001093,0.003061,0.000146,0.001166,0.000729,0.000073,0,0,0.000802,0.00102,0.001385,0.000292,0.00051,0.001312,0.000364,0.001093,0.001531,0.000364,0.000292,0.000073,0.000073,0.000073,0.001531,0.00051,0.000146,0,0,0,0,0.000437,0.001676,0.001603,0.000948,0.000437,0.000073,0.000073,0.000583,0.000146,0.000583,0.000948,0.000656,0.00051,0.000948,0.001531,0,0.000948,0.000364,0,0.000364,0.000656,0.000146,0.000292,0.000364,0.000219,0.000583,0.000073,0.000875,0,0.000292,0.001093,0,0.000219,0.000292,0.000073,0.000292,0.000292,0.001603,0.001166,0.000364,0.000656,0.000146,0.001166,0.000292,0.000146,0.000292,0,0,0.00051,0.000364,0.000292,0.000948,0.00102,0.000656,0.000219,0.003134,0,succ
0.016119,0.008141,0.02605,0.018072,0.010746,0.02312,0.001303,0.001303,0.016607,0.031586,0.010257,0.00521,0.007001,0.001303,0.005536,0.012048,0.000488,0.005536,0.002279,0.005047,0.001465,0.005536,0.004559,0.007001,0.001791,0.001303,0.005047,0.006024,0,0.004559,0.003093,0.002279,0,0.001954,0.00114,0.002279,0.002442,0.004396,0,0.000651,0.001628,0.002605,0.000163,0,0.002279,0,0.00114,0.007978,0.003419,0.002442,0.001465,0.002442,0.003745,0,0.000977,0.000651,0.000651,0.002605,0.001465,0.001303,0.000488,0.002605,0.002279,0.002117,0.003582,0.00114,0.001628,0.000326,0.001791,0.002442,0.001303,0.002117,0.005536,0.000326,0.003908,0.005047,0.000326,0.001791,0.000488,0.000814,0.000977,0.00114,0.000488,0.000163,0.000977,0.000977,0.003582,0.000651,0.00114,0.001303,0.000814,0.00928,0.001628,0.000814,0.000814,0.001303,0.000977,0,0.002279,0.001628,0.000651,0.00114,0.001303,0.000488,0.000326,0.000488,0.001465,0.000814,0.003745,0,0.000488,0.000163,0,0.002117,0.000977,0,0.000977,0.001303,0.002442,0.000326,0,0,0.001303,0.00114,0.00114,0.003093,0.000651,0.000163,0.000488,0.000326,0.000651,0,0.000814,0.000814,0.000977,0,0,0.000326,0.000488,0,0.000163,0,0,0.000163,0,0,0.000651,0.000326,0.001628,0.000163,0,0,0,0,0.001465,0.00114,0.000163,0.000814,0,0.000977,0.000814,0,0.000814,0.000651,0,0.000488,0.000163,0,0.00114,0.000326,0.000977,0,0.000488,0.001465,0,0,0.000326,0.000488,0.000814,0.000326,0,0,0.000488,0.000651,0.000163,0.001303,0.000326,0,0.000488,0,0,0.000814,0.000651,0,0.000163,0.000488,0.000651,0,0.000326,0,unsucc
0.103506,0.025168,0.025515,0.023432,0.017241,0.007464,0.010646,0.010646,0.018283,0.003356,0.005381,0.007464,0.00243,0.006364,0.00891,0.004339,0.006711,0.005091,0.002661,0.005149,0.008563,0.005439,0.00405,0.002661,0.004918,0.002141,0.003124,0.003066,0,0.002314,0.001562,0.001678,0,0.002893,0.000289,0.002719,0.002025,0.000984,0,0.003529,0.001446,0.00162,0.001215,0.000231,0.00243,0,0.002951,0.001099,0.000984,0.000752,0.000289,0.001157,0.003819,0.002719,0.001678,0.001215,0.000868,0.001099,0,0.001504,0.000694,0.000231,0.001041,0.000579,0.001562,0.000289,0.001273,0.000116,0.000694,0.000868,0.000752,0.000174,0.00081,0.00081,0.000463,0.000752,0.000926,0.001794,0.000752,0.000347,0.000289,0.000289,0.000116,0.000231,0.000463,0.001215,0.000231,0.000405,0.000521,0.000694,0.000405,0.000289,0.001504,0.000868,0.000174,0.000984,0.000636,0.000752,0.000926,0.000521,0.00162,0.001041,0.000521,0.000636,0.001215,0.002025,0.000289,0.000694,0.000463,0.000116,0.001736,0.000116,0.00081,0.000174,0.000347,0.002025,0.000116,0.000463,0.000405,0.000231,0.004629,0,0.000636,0.000579,0.000289,0.000347,0.000231,0.001215,0.000116,0.000463,0.000521,0.001562,0.00081,0.000116,0.000058,0.000116,0.000116,0.000521,0.000058,0,0,0.000116,0,0.001504,0.000231,0.000231,0.000405,0.000405,0.000058,0,0.00081,0.000058,0.000231,0,0.000694,0.000174,0.000231,0.000174,0,0.000058,0.001446,0,0.000058,0,0.000058,0.000347,0.000174,0,0.000405,0.000116,0.000868,0,0.001215,0.000058,0.000231,0.000405,0.000579,0.000058,0.000231,0.001041,0.00081,0.000231,0.000289,0.000636,0.000058,0.001041,0.000116,0.000231,0.000058,0,0,0.000174,0.000116,0.000289,0.000289,0.002199,0.000231,0,0.001562,0,unsucc
0.093924,0.024823,0.027918,0.024255,0.014022,0.026465,0.006443,0.006379,0.013391,0.004548,0.009032,0.00878,0.008148,0.010232,0.006569,0.004737,0.001137,0.005685,0.007516,0.003221,0.005622,0.004232,0.002969,0.006632,0.005622,0.005495,0.002274,0.00379,0,0.002337,0.003411,0.002653,0.000063,0.002337,0.000568,0.002906,0.003284,0.001011,0,0.001011,0.002337,0.001579,0.000568,0,0.003284,0,0.00139,0.0036,0.001705,0.001516,0.001832,0.002842,0.004421,0.002148,0.001074,0.000632,0.001832,0.000316,0.000063,0.001895,0.001579,0.001137,0.000884,0.002084,0.000253,0.001895,0.001137,0.0024,0.001579,0.002274,0.002211,0.00379,0.001769,0.001074,0.003221,0.003284,0.000884,0.002337,0.000821,0.001137,0.001642,0.001326,0.000821,0.000632,0.000316,0.0024,0.003663,0.001895,0.000632,0.002463,0.001516,0.000884,0.001011,0.000379,0.002021,0.000947,0.002211,0.000947,0.001832,0.002211,0.000442,0.000189,0.000821,0.002527,0.000695,0.001579,0.001074,0.000505,0.001705,0,0.000568,0.000505,0.000947,0.001642,0.000632,0.000379,0.000126,0.001579,0.000884,0.000189,0.001453,0,0.000253,0.000758,0.001642,0.000632,0,0.001074,0.000505,0.00379,0.002021,0.000442,0.000695,0.000253,0.000126,0,0.00259,0.001263,0.000189,0.000063,0,0,0,0.000253,0,0,0.000063,0.000126,0.000505,0,0.000379,0.000189,0.000189,0.000379,0.000821,0.001516,0.000126,0.000316,0,0.000442,0.000884,0,0.000189,0.000379,0.000632,0.001074,0.000379,0.000568,0.00139,0.000253,0.004485,0.005053,0.000126,0.000189,0.000063,0.000126,0.000632,0.000063,0.000505,0.000253,0.000189,0.000884,0.000568,0.000568,0.000695,0.000253,0.000126,0,0.000568,0,0,0.001011,0.000947,0.000316,0.000189,0.000189,0.000316,0.000442,0.002906,0,succ
