@relation pima_diabetes
@attribute '规则0' numeric
@attribute '规则1' numeric
@attribute '规则2' numeric
@attribute '规则3' numeric
@attribute '规则4' numeric
@attribute '规则5' numeric
@attribute '规则6' numeric
@attribute '规则7' numeric
@attribute '规则8' numeric
@attribute '规则9' numeric
@attribute '规则10' numeric
@attribute '规则11' numeric
@attribute '规则12' numeric
@attribute '规则13' numeric
@attribute '规则14' numeric
@attribute '规则15' numeric
@attribute '规则16' numeric
@attribute '规则17' numeric
@attribute '规则18' numeric
@attribute '规则19' numeric
@attribute '规则20' numeric
@attribute '规则21' numeric
@attribute '规则22' numeric
@attribute '规则23' numeric
@attribute '规则24' numeric
@attribute '规则25' numeric
@attribute '规则26' numeric
@attribute '规则27' numeric
@attribute '规则28' numeric
@attribute '规则29' numeric
@attribute '规则30' numeric
@attribute '规则31' numeric
@attribute '规则32' numeric
@attribute '规则33' numeric
@attribute '规则34' numeric
@attribute '规则35' numeric
@attribute '规则36' numeric
@attribute '规则37' numeric
@attribute '规则38' numeric
@attribute '规则39' numeric
@attribute '规则40' numeric
@attribute '规则41' numeric
@attribute '规则42' numeric
@attribute '规则43' numeric
@attribute '规则44' numeric
@attribute '规则45' numeric
@attribute '规则46' numeric
@attribute '规则47' numeric
@attribute '规则48' numeric
@attribute '规则49' numeric
@attribute '规则50' numeric
@attribute '规则51' numeric
@attribute '规则52' numeric
@attribute '规则53' numeric
@attribute '规则54' numeric
@attribute '规则55' numeric
@attribute '规则56' numeric
@attribute '规则57' numeric
@attribute '规则58' numeric
@attribute '规则59' numeric
@attribute '规则60' numeric
@attribute '规则61' numeric
@attribute '规则62' numeric
@attribute '规则63' numeric
@attribute '规则64' numeric
@attribute '规则65' numeric
@attribute '规则66' numeric
@attribute '规则67' numeric
@attribute '规则68' numeric
@attribute '规则69' numeric
@attribute '规则70' numeric
@attribute '规则71' numeric
@attribute '规则72' numeric
@attribute '规则73' numeric
@attribute '规则74' numeric
@attribute '规则75' numeric
@attribute '规则76' numeric
@attribute '规则77' numeric
@attribute '规则78' numeric
@attribute '规则79' numeric
@attribute '规则80' numeric
@attribute '规则81' numeric
@attribute '规则82' numeric
@attribute '规则83' numeric
@attribute '规则84' numeric
@attribute '规则85' numeric
@attribute '规则86' numeric
@attribute '规则87' numeric
@attribute '规则88' numeric
@attribute '规则89' numeric
@attribute '规则90' numeric
@attribute '规则91' numeric
@attribute '规则92' numeric
@attribute '规则93' numeric
@attribute '规则94' numeric
@attribute '规则95' numeric
@attribute '规则96' numeric
@attribute '规则97' numeric
@attribute '规则98' numeric
@attribute '规则99' numeric
@attribute '规则100' numeric
@attribute '规则101' numeric
@attribute '规则102' numeric
@attribute '规则103' numeric
@attribute '规则104' numeric
@attribute '规则105' numeric
@attribute '规则106' numeric
@attribute '规则107' numeric
@attribute '规则108' numeric
@attribute '规则109' numeric
@attribute '规则110' numeric
@attribute '规则111' numeric
@attribute '规则112' numeric
@attribute '规则113' numeric
@attribute '规则114' numeric
@attribute '规则115' numeric
@attribute '规则116' numeric
@attribute '规则117' numeric
@attribute '规则118' numeric
@attribute '规则119' numeric
@attribute '规则120' numeric
@attribute '规则121' numeric
@attribute '规则122' numeric
@attribute '规则123' numeric
@attribute '规则124' numeric
@attribute '规则125' numeric
@attribute '规则126' numeric
@attribute '规则127' numeric
@attribute '规则128' numeric
@attribute '规则129' numeric
@attribute '规则130' numeric
@attribute '规则131' numeric
@attribute '规则132' numeric
@attribute '规则133' numeric
@attribute '规则134' numeric
@attribute '规则135' numeric
@attribute '规则136' numeric
@attribute '规则137' numeric
@attribute '规则138' numeric
@attribute '规则139' numeric
@attribute '规则140' numeric
@attribute '规则141' numeric
@attribute '规则142' numeric
@attribute '规则143' numeric
@attribute '规则144' numeric
@attribute '规则145' numeric
@attribute '规则146' numeric
@attribute '规则147' numeric
@attribute '规则148' numeric
@attribute '规则149' numeric
@attribute '规则150' numeric
@attribute '规则151' numeric
@attribute '规则152' numeric
@attribute '规则153' numeric
@attribute '规则154' numeric
@attribute '规则155' numeric
@attribute '规则156' numeric
@attribute '规则157' numeric
@attribute '规则158' numeric
@attribute '规则159' numeric
@attribute '规则160' numeric
@attribute '规则161' numeric
@attribute '规则162' numeric
@attribute '规则163' numeric
@attribute '规则164' numeric
@attribute '规则165' numeric
@attribute '规则166' numeric
@attribute '规则167' numeric
@attribute '规则168' numeric
@attribute '规则169' numeric
@attribute '规则170' numeric
@attribute '规则171' numeric
@attribute '规则172' numeric
@attribute '规则173' numeric
@attribute '规则174' numeric
@attribute '规则175' numeric
@attribute '规则176' numeric
@attribute '规则177' numeric
@attribute '规则178' numeric
@attribute '规则179' numeric
@attribute '规则180' numeric
@attribute '规则181' numeric
@attribute '规则182' numeric
@attribute '规则183' numeric
@attribute '规则184' numeric
@attribute '规则185' numeric
@attribute '规则186' numeric
@attribute '规则187' numeric
@attribute '规则188' numeric
@attribute '规则189' numeric
@attribute '规则190' numeric
@attribute '规则191' numeric
@attribute '规则192' numeric
@attribute '规则193' numeric
@attribute '规则194' numeric
@attribute '规则195' numeric
@attribute '规则196' numeric
@attribute '规则197' numeric
@attribute '规则198' numeric
@attribute '规则199' numeric
@attribute 'class' { unsucc, succ}
@data
0.081463,0.026513,0.023812,0.022446,0.016578,0.012449,0.016889,0.010617,0.010617,0.005309,0.012698,0.005868,0.006737,0.00239,0.006737,0.005557,0.006892,0.008258,0.008755,0.005712,0.006209,0.001739,0.005899,0.006582,0.004439,0.00326,0.003229,0.001956,0.003912,0.002639,0.001614,0.002049,0.003198,0.002359,0.00298,0.000807,0.001801,0.001583,0,0.000621,0.001707,0.000062,0.000466,0.000062,0.002204,0.002887,0.001304,0.00149,0.004905,0.000031,0.000341,0.001024,0,0.000869,0,0.001956,0,0.000683,0.002173,0.001335,0,0.001149,0,0.000155,0.002111,0.000559,0.00031,0.000745,0.001304,0.001335,0.000683,0.000435,0.001211,0.00031,0.001676,0.001583,0.005992,0.004284,0.001056,0.002359,0.002763,0.001087,0.000528,0.000714,0.000062,0.000186,0.000031,0.000248,0.000993,0.001118,0.001459,0.000962,0.001739,0.000248,0.000714,0.000807,0.000062,0.000031,0.000652,0.001149,0.001428,0.001335,0.000062,0.000186,0.000714,0.001242,0.000745,0.000031,0.000031,0.000714,0.000652,0.001087,0.000559,0.000776,0.001087,0.001087,0,0.001335,0.000435,0.000807,0,0.001149,0.0009,0.000217,0.001024,0.000062,0.000807,0.001459,0,0.001335,0.000745,0.000466,0.00059,0,0.000714,0.000373,0.00177,0.000279,0.000217,0.000155,0.000652,0.000404,0.000341,0.00031,0.000714,0.000155,0.000528,0.000404,0.000186,0.000807,0.0009,0,0,0.000093,0.000248,0,0.00059,0.000341,0.000404,0.000031,0.000621,0.000186,0.000466,0.000341,0.000745,0.002453,0.000062,0.000031,0.000373,0.000497,0.000062,0.000279,0.000838,0.000124,0.000062,0,0.000621,0.000031,0.000279,0.000745,0.000341,0.000497,0.000528,0.000124,0.000186,0.000279,0.000621,0.000838,0.000031,0,0.00031,0.000435,0.00031,0.000435,0,0.000683,0.000062,0.00118,0.000279,0.000155,succ
0.115957,0.03295,0.010628,0.01126,0.025285,0.010509,0.015092,0.006637,0.006637,0.008336,0.008652,0.00241,0.0032,0.002331,0.003753,0.002212,0.010075,0.005808,0.00482,0.001304,0.004109,0.001067,0.003714,0.002805,0.002687,0.001422,0.001106,0.002687,0.002252,0.00162,0.00241,0.000751,0.002529,0.001659,0.003674,0.000711,0.001541,0.003082,0,0.00079,0.002371,0,0.000237,0.001462,0.002331,0.001738,0.000553,0,0.001225,0,0.000751,0.001146,0,0.000395,0,0.000395,0,0.000395,0.001383,0.001659,0.000079,0.004069,0,0.000119,0.00241,0.000158,0.000435,0,0.00083,0.001857,0.000316,0.000751,0.00162,0.00004,0.001501,0.001067,0.00079,0.002173,0.00079,0.001343,0.002766,0.002173,0.000277,0.000751,0,0.000237,0.000316,0.001501,0.000751,0.000435,0.000593,0.000593,0.001501,0.000079,0.000909,0.001501,0.000435,0.000119,0.000277,0.00083,0.001659,0.000158,0.00004,0.000198,0.000988,0.000632,0.000514,0.001264,0.000632,0.000751,0.000553,0.000711,0.001264,0.00245,0.000632,0.000711,0.000751,0.001896,0.000474,0.000711,0,0.000356,0.001501,0.001106,0.000119,0.00004,0.000672,0.000435,0,0.000988,0.000395,0.000435,0.000514,0,0.000474,0.000435,0.001817,0.000553,0.000869,0.000553,0.000553,0.000079,0.000672,0.001383,0.000672,0.00004,0.000277,0.000079,0.000474,0.000277,0.000277,0.000119,0,0.000079,0.000198,0.00004,0.000988,0.000395,0.000277,0.00083,0.000079,0.000158,0.000119,0.000593,0.000395,0.000198,0,0.001067,0.000869,0.000277,0,0.00083,0.001027,0.00004,0,0,0.000948,0.000277,0.000119,0.000395,0.000988,0.000553,0.000277,0.000158,0.000514,0.000119,0.000198,0.001027,0,0,0.000198,0.000395,0.00004,0.00004,0.00004,0.000632,0.000474,0.001146,0,0.00004,succ
0.092056,0.019383,0.027998,0.026645,0.018214,0.016922,0.013415,0.006277,0.006215,0.009599,0.008676,0.004061,0.007815,0.000861,0.01243,0.005107,0.00923,0.006892,0.006523,0.000677,0.005969,0.003754,0.004615,0.0024,0.004923,0.002646,0.004677,0.005969,0.000985,0.003631,0.0024,0.002338,0.002215,0.003077,0.002831,0.000615,0.001908,0.001969,0,0.0032,0.001108,0,0.000062,0.000123,0.002154,0.001292,0.001477,0,0.004246,0,0.000677,0.002584,0,0.000985,0,0.001231,0,0.000369,0.0024,0.000615,0.002338,0.003384,0,0.000677,0.0016,0.000431,0.000185,0.000677,0.002461,0.001231,0.001169,0.001169,0.001538,0.000062,0.001046,0.002031,0.003323,0.002523,0.001415,0.000677,0.002031,0.001231,0.000246,0.001292,0.000062,0.000062,0.000554,0.000738,0.001231,0.001415,0.000923,0.001477,0.001723,0.000308,0.001046,0.001723,0.000431,0.000985,0.000677,0.001477,0.000985,0.0008,0.000062,0.001661,0.000923,0.000677,0.000615,0.001354,0.000369,0.000923,0.000246,0.001046,0.001292,0.001292,0.000123,0.001046,0.000615,0.000492,0.0008,0.000615,0,0.000738,0.002523,0.0016,0.000246,0,0.001354,0.001046,0,0.003384,0.001046,0.000123,0.001169,0.000062,0.001046,0.000985,0.000923,0.000123,0.000123,0.001046,0.000369,0.000554,0.000492,0.000185,0.000185,0.000185,0.000677,0.000738,0.0016,0.0016,0.000492,0,0,0,0.000369,0.000431,0.001354,0.000308,0.000431,0.000123,0.000062,0.000308,0.000677,0.000923,0.000369,0.000123,0.000369,0,0.000246,0.000492,0.000062,0.000369,0.001723,0.000062,0.000123,0,0.000185,0.000062,0.000431,0.000369,0.000492,0.000062,0.000431,0.000554,0.000677,0.000554,0.000123,0.000369,0.000062,0.000308,0.000246,0.0008,0.000123,0.000431,0,0.000369,0.000123,0.000431,0,0.000185,succ
0.085251,0.015614,0.038704,0.030201,0.02331,0.020158,0.014514,0.011509,0.011582,0.011142,0.011215,0.00799,0.004838,0.011948,0.021991,0.004178,0.005571,0.00711,0.004252,0.006011,0.003299,0.002712,0.005498,0.0011,0.006084,0.006084,0.004691,0.00711,0.004911,0.002199,0.003299,0.001759,0.00088,0.002126,0.002492,0.00044,0.001613,0.0011,0.001686,0.002052,0.001173,0,0.000147,0.00066,0.001539,0.002419,0.005864,0,0.002199,0,0.003225,0.003152,0,0.002639,0,0.002712,0,0.00022,0.000293,0.001026,0.001613,0.004398,0,0.001466,0.001759,0.000293,0.002419,0.00022,0.006304,0.002052,0.001613,0.000073,0.001613,0.001466,0.002126,0.002126,0,0.002419,0.00088,0.001613,0.002566,0.001466,0.001026,0.002492,0.000073,0.000367,0.000806,0.00022,0.001026,0.00066,0.002199,0.001466,0.001613,0.000147,0.000806,0,0.001246,0.000073,0.000953,0.001539,0.002199,0.001979,0,0.001686,0.000733,0.000586,0.001979,0.000073,0.00066,0.000733,0.000147,0.000806,0.002712,0.000073,0.001319,0.000806,0,0.000367,0.00088,0.00044,0,0.002492,0.0011,0.0011,0.000806,0,0.002786,0.001686,0.000073,0.001246,0.000806,0.000513,0.0011,0,0.00066,0,0.000806,0,0.000367,0.000806,0.00088,0.00044,0.000367,0.000367,0.000293,0.000293,0.000806,0.000293,0.003225,0.000513,0.000513,0,0,0,0.000073,0,0.000073,0.000586,0.0011,0.003152,0.001906,0.000293,0.000513,0.000733,0.000806,0,0,0,0.000147,0.00022,0.000147,0.0011,0.00066,0.000073,0.000073,0,0.000586,0,0.0011,0.000806,0.000733,0.000367,0.000806,0.000293,0.000367,0.000367,0.000293,0.000513,0,0,0,0.00022,0.000367,0.000367,0,0.000293,0,0.001173,0,0.000147,succ
0.086516,0.03276,0.026729,0.016306,0.018241,0.031718,0.020028,0.019805,0.019805,0.006999,0.008339,0.011168,0.016231,0.007148,0.003499,0.008264,0.00618,0.009679,0.005435,0.006031,0.008637,0.003574,0.004616,0.008339,0.00484,0.005956,0.002383,0.006626,0.002457,0.002904,0.000372,0.005063,0.002383,0.004021,0.001266,0.000223,0.003276,0.001266,0,0.00134,0.001415,0,0,0,0.003425,0.003797,0.001638,0,0.002308,0,0.002606,0.001564,0,0.003053,0.000447,0.002308,0,0.000372,0.001489,0.000074,0.001266,0.000372,0,0.000596,0.002085,0.00067,0.000223,0.001564,0.004616,0.002383,0.000074,0.000074,0.000745,0.00067,0.002606,0.002234,0.000372,0,0.000223,0.002234,0.001266,0.00134,0.003053,0.000819,0,0.000596,0.000074,0.000968,0.00201,0.001638,0.001042,0.000893,0.000745,0.000074,0.002531,0.000149,0.00134,0.000298,0.001266,0.001638,0.001861,0.003276,0,0.002159,0.000819,0.001191,0.001638,0.001042,0.001712,0.000819,0.000447,0.00134,0.002085,0,0.002606,0.00134,0,0.001415,0.001117,0.000223,0,0,0.002234,0.000521,0.000223,0,0.001638,0.001042,0,0.001936,0.00067,0.000372,0.000298,0,0.00067,0,0.00067,0,0.000298,0.000149,0.000893,0.00067,0.001415,0.001489,0.000074,0.001042,0.000968,0.001266,0.000521,0.000968,0.000223,0,0,0.000447,0.000074,0,0.000372,0.000223,0.00067,0,0.000521,0.000149,0.000372,0.000596,0.000298,0.000447,0,0.000074,0.000149,0.001117,0.000074,0.001117,0.000596,0.000223,0,0.000447,0.000447,0,0.001861,0.000521,0.000074,0.000074,0.000968,0.001042,0.000372,0.000074,0.000521,0.000223,0,0,0.000521,0.000745,0.000223,0.000149,0.000372,0.000223,0,0.000596,0,0,succ
0.066919,0.037505,0.031153,0.02586,0.017543,0.022987,0.010964,0.017316,0.019735,0.006805,0.008091,0.007032,0.006352,0.007259,0.014518,0.008847,0.006276,0.003327,0.004991,0.008771,0.006049,0.004083,0.008091,0.009754,0.002571,0.005974,0.00242,0.006805,0.000756,0.002873,0.002117,0.002268,0.001285,0.001966,0.00242,0.000378,0.001588,0.002722,0,0,0.002344,0,0.000076,0.00121,0.001437,0.003403,0.00242,0.000151,0.001588,0,0.00242,0.00242,0,0.001512,0,0.001739,0,0.000227,0.001588,0.000529,0.003327,0.001512,0,0.000605,0.00121,0.000378,0.002873,0.001512,0.001588,0.001285,0.001588,0.000151,0.001739,0.000227,0.001588,0.002042,0.000076,0.000302,0.00121,0.001285,0.000227,0.001437,0.001588,0.001059,0.000076,0.000227,0.000681,0.001361,0.000756,0.001361,0.00189,0.000832,0.001285,0.000151,0.001739,0.002495,0.000076,0.000302,0.000756,0.000605,0.00121,0,0.000454,0.001815,0.001134,0.000454,0.001512,0.000529,0.001664,0.000983,0.00121,0.000756,0.001437,0.000378,0.002647,0.000756,0,0.000681,0.001437,0.000378,0,0.001059,0.001134,0.000907,0.002193,0,0.000227,0.000756,0,0.000681,0.000529,0.000681,0.000529,0,0.000983,0.000302,0.000454,0.000151,0.000076,0.000076,0.000832,0.000378,0.000681,0.000151,0.000756,0.000378,0.000454,0.000302,0.001285,0.000227,0.002042,0,0,0.000076,0.000151,0.000076,0.000605,0.000227,0.000151,0.000378,0.000454,0.000076,0.000454,0.000681,0.001134,0.000151,0.000756,0,0.000076,0.000756,0.000378,0.000605,0.000454,0.000529,0,0,0.000302,0.000076,0.000832,0.001134,0.000756,0.000378,0.000454,0.000151,0.000302,0.000302,0.001361,0.000756,0,0,0.000302,0.000681,0.000302,0.000076,0,0.000151,0,0.000681,0.002042,0.000076,unsucc
0.081462,0.036385,0.023462,0.017769,0.014615,0.019615,0.017077,0.019,0.019615,0.004923,0.012154,0.009385,0.008692,0.004769,0.006308,0.008769,0.009308,0.008462,0.004077,0.005385,0.007077,0.002923,0.002385,0.003,0.003769,0.005846,0.002615,0.005385,0.001692,0.004923,0.002462,0.001769,0.001462,0.003462,0.003308,0.001462,0.001462,0.002462,0,0.001846,0.000923,0,0,0.000846,0.002462,0.002231,0.001077,0,0.001077,0.000308,0.000462,0.002154,0.000077,0.001615,0,0.001769,0,0.000077,0.001231,0.001385,0.000923,0.001385,0.000077,0.000846,0.001692,0.000154,0.002231,0.000154,0.002769,0.001,0.001462,0.000154,0.000846,0.000462,0.001615,0.003154,0.001308,0.004385,0.000769,0.002077,0.001923,0.001615,0.003615,0.000923,0.000154,0.000231,0.001,0.001538,0.000846,0.000769,0.001,0.000462,0.001923,0.001231,0.002385,0.002769,0.001077,0.001538,0.001,0.000846,0.000923,0.001077,0.000231,0.001231,0.000385,0.000462,0.001769,0.001231,0.000462,0.000385,0.000385,0.001538,0.000308,0.000385,0.000385,0.001231,0.000385,0.000769,0.001923,0.001692,0,0.001692,0.000615,0.000462,0.001692,0,0.001077,0.000385,0,0.000077,0.000308,0.001,0.000231,0,0.000615,0.000231,0.000923,0,0.000077,0.000077,0.000462,0.000615,0.000769,0.000154,0.000077,0.001385,0.000615,0.000231,0.000385,0.000385,0.002,0,0,0,0.000923,0,0.000538,0.000846,0.000692,0.002769,0.000846,0.000154,0.000923,0.002308,0.000385,0,0,0.000077,0.000231,0.000538,0.000077,0.000308,0.000462,0.000154,0,0,0.000154,0.000077,0.001308,0.000385,0.000385,0.000231,0.000231,0.000154,0,0.000462,0.001538,0.000231,0,0,0.000231,0.000462,0.000154,0.000154,0,0,0.000154,0.001154,0.000769,0.000154,unsucc
0.090112,0.042651,0.025039,0.021361,0.014358,0.021502,0.014854,0.018956,0.020158,0.004668,0.009337,0.00771,0.007639,0.002617,0.014854,0.009973,0.005446,0.004668,0.004739,0.005163,0.005446,0.005871,0.003537,0.004385,0.003254,0.004951,0.003041,0.004456,0.001415,0.002405,0.001768,0.002546,0.002688,0.002122,0.004173,0.000566,0.001839,0.000778,0,0.000071,0.001344,0,0,0.000071,0.003324,0.002759,0.001768,0,0.002546,0.000071,0.00099,0.001627,0,0.001273,0,0.001768,0,0.000637,0.000637,0.00099,0.000707,0.003112,0,0.000071,0.001415,0.000424,0.002759,0.004739,0.001768,0.002051,0.001061,0.000212,0.001839,0.000495,0.000637,0.001344,0,0.004456,0.001415,0.000849,0.002122,0.000424,0.001344,0.001061,0.000071,0.000424,0.000849,0.000637,0.001273,0.00092,0.001273,0.000707,0.001698,0.001485,0.001344,0.001627,0.000849,0.001627,0.000707,0.000566,0.001132,0.000141,0.000354,0.000283,0.000495,0.000283,0.002051,0.001415,0.000424,0.000495,0.000354,0.001485,0.001415,0.00092,0.000637,0.001061,0,0.000849,0.00099,0.000566,0,0.001768,0.001273,0.000849,0.001698,0.000071,0.001061,0.00092,0,0.001132,0.001132,0.000141,0.000424,0,0.00099,0.000141,0.000424,0.000212,0.000566,0.000354,0.000778,0.000071,0.000707,0.000566,0.002617,0.000141,0.00092,0.004173,0.001061,0.000637,0.000283,0,0,0.000071,0.000141,0.000071,0.002546,0.000283,0.000141,0.000637,0.000283,0.000212,0.00099,0.000778,0.000283,0.00092,0,0.001627,0.000637,0.00099,0,0.000141,0.000707,0.000141,0,0,0.000141,0.000071,0.000566,0.000283,0.000495,0.000707,0.000141,0.00092,0.000071,0.000354,0.000637,0.000212,0,0,0.000424,0.000141,0.000071,0.000212,0,0.000354,0,0.00092,0,0.000141,unsucc
0.08418,0.02873,0.023921,0.025747,0.023556,0.01473,0.014426,0.009556,0.009435,0.010408,0.009678,0.006574,0.009982,0.004078,0.010469,0.005661,0.007365,0.006209,0.00353,0.004565,0.004443,0.004078,0.006574,0.005235,0.005539,0.002739,0.002861,0.003896,0.001339,0.004261,0.002922,0.003774,0.001278,0.002678,0.00213,0.000487,0.001339,0.003774,0.001096,0.00073,0.00213,0,0.000061,0.000183,0.0028,0.002374,0.003348,0,0.001887,0,0.001156,0.00353,0,0.000974,0.000304,0.000791,0,0.000122,0.002556,0.001156,0.004991,0.002739,0,0.000365,0.001461,0.000487,0.001217,0.00353,0.002983,0.001643,0.001278,0.001765,0.001278,0.000487,0.001887,0.001583,0.000852,0.001156,0.001887,0.001096,0.003287,0.001156,0.001217,0.000913,0,0.000183,0.000974,0.001887,0.001156,0.001156,0.001156,0.000852,0.001278,0.001461,0.000548,0.00067,0.001765,0.000061,0.000609,0.001643,0.001035,0.000609,0,0.001035,0.000609,0.00067,0.000852,0.000061,0.000974,0.000609,0.000243,0.001278,0.002313,0.001156,0.002252,0.000548,0,0.000913,0.000183,0.000974,0,0.001156,0.000791,0.000304,0.0014,0.000061,0.001217,0.000974,0,0.001643,0.000243,0.000852,0.00073,0.000304,0.001278,0.000609,0.000243,0,0.00067,0.000183,0.000974,0.000791,0.000913,0.000487,0,0,0.001339,0.000183,0.002983,0.000791,0.001339,0,0,0,0.000304,0,0.000852,0.000304,0,0.000243,0.000487,0.000548,0.000852,0.001156,0.000183,0.000304,0.000183,0.000061,0.000304,0.000183,0,0.001278,0.001217,0.000304,0,0.000304,0.000487,0,0.00067,0.000183,0.000365,0.000609,0.000426,0.000548,0.000183,0.000122,0.000791,0.000243,0,0,0.000609,0.000487,0.000243,0.000487,0,0.000122,0,0.000122,0,0.000243,unsucc
0.091273,0.024019,0.024179,0.020496,0.016974,0.014972,0.018975,0.008487,0.008487,0.010008,0.01193,0.006805,0.004724,0.005685,0.007686,0.019295,0.007286,0.004804,0.006805,0.009768,0.004163,0.004644,0.005845,0.01233,0.003443,0.005364,0.005204,0.000881,0.001521,0.002962,0.001441,0.002802,0.001441,0.001761,0.001761,0.00056,0.001041,0.003363,0,0.007526,0.002882,0,0.00008,0.00008,0.002162,0.009448,0.001281,0,0.003363,0.00032,0.002482,0.001281,0,0.001361,0.00016,0.003523,0,0.000641,0.002162,0.001201,0.002642,0.003122,0,0.001681,0.002082,0.00048,0.002082,0.000801,0.002162,0.001121,0.001922,0.00024,0.001441,0.001281,0.002322,0.001361,0.00048,0.001281,0.001601,0.001681,0.001361,0.001601,0.002802,0.001361,0,0.00032,0.00008,0.000721,0.001201,0.000801,0.002162,0.000961,0.001281,0.001841,0.000801,0.001121,0.000961,0.000801,0.002002,0.0004,0.002162,0.000881,0,0.0004,0.001041,0.0004,0.001761,0.00048,0.001041,0.001041,0.00024,0.001521,0.000721,0.00008,0.001681,0.001281,0,0.000721,0.001201,0.00056,0,0.001041,0.00016,0.000881,0.001521,0,0.001041,0.001361,0.00008,0.000801,0.000881,0.000641,0.00024,0.001601,0.000641,0.0004,0.000961,0,0,0.00016,0.000641,0.000721,0.000721,0.000641,0.00008,0.00008,0.00056,0.00008,0.001281,0.000881,0.00016,0,0,0,0.00016,0,0.00056,0.00032,0.00024,0.0004,0.000721,0.00016,0.001281,0.000721,0.00024,0.000721,0,0,0.00016,0.00032,0.00008,0.00016,0.000721,0.00008,0.00008,0.00016,0.0004,0.00008,0.0004,0.00024,0.0004,0.0004,0.00056,0.00024,0.00016,0.0004,0.001521,0.00008,0,0,0.00032,0.00024,0.001521,0.0004,0,0.00008,0.00008,0.001041,0,0.00016,unsucc
0.094982,0.033097,0.030686,0.023502,0.016523,0.024271,0.012674,0.004823,0.005285,0.006004,0.007338,0.004054,0.005439,0.005593,0.004054,0.0039,0.006825,0.005696,0.005593,0.001488,0.004875,0.002925,0.005593,0.002309,0.003849,0.00467,0.002976,0.005234,0.001539,0.002874,0.001026,0.002463,0.00272,0.001591,0.003849,0.000257,0.001591,0.001796,0.000051,0.00195,0.00313,0,0.000103,0.000513,0.002206,0.001899,0.002822,0,0.001232,0.000513,0.002566,0.001385,0,0.00195,0.000257,0.001693,0,0.000462,0.001129,0.000718,0.002771,0.004105,0,0.002412,0.00195,0.000308,0.001334,0.000411,0.000821,0.001334,0.00195,0.000205,0.001693,0.001283,0.001539,0.000667,0.003643,0.001283,0.002566,0.000975,0.000821,0.000667,0.002155,0.001437,0.000051,0.000257,0.000821,0.000205,0.000924,0.000718,0.000821,0.001129,0.001693,0.000821,0.002617,0.002514,0.000667,0.000308,0.000359,0.000872,0.000872,0.000103,0.000051,0.000564,0.001283,0.000616,0.001232,0.000667,0.000103,0.001026,0.001283,0.000564,0.001745,0.000205,0.000872,0.000564,0,0.001078,0.000154,0.000257,0,0.000872,0.002155,0.000513,0.000616,0,0.000718,0.000667,0,0.001283,0.000513,0.00077,0.000872,0,0.001437,0.000975,0.001232,0,0.000308,0.000257,0.000462,0.001745,0.00077,0.001232,0.000411,0.000103,0.000411,0.000205,0.000257,0.001232,0.000154,0,0,0,0.000257,0.000051,0.000667,0.000616,0.000205,0.002104,0.001026,0.000257,0.000257,0.000564,0.000616,0.000308,0,0.000051,0.000411,0.000718,0,0.000308,0.000616,0.000103,0.000051,0.000257,0.000462,0,0.000411,0.000616,0.000975,0.000616,0.000411,0.000462,0.000308,0.000257,0.000411,0.000359,0,0,0.000257,0.000411,0.000103,0.000359,0.000051,0.000616,0.000205,0.000513,0,0.000051,unsucc
0.080268,0.040398,0.023367,0.016766,0.016766,0.020287,0.01417,0.016238,0.01615,0.008713,0.010694,0.009725,0.009241,0.004093,0.01153,0.008757,0.007657,0.005985,0.004621,0.009681,0.003829,0.003697,0.005281,0.006601,0.007393,0.004621,0.002156,0.004137,0.000572,0.003653,0.001408,0.004841,0.00066,0.002156,0.001936,0.000704,0.001716,0.002156,0,0.004841,0.002728,0,0.000088,0.00022,0.001936,0.004225,0.001144,0.002376,0.001716,0,0.00198,0.002112,0,0.00264,0.000572,0.001936,0,0.0011,0.001628,0.000352,0.003565,0.001364,0,0.003565,0.001716,0.000484,0.001716,0.001056,0.001408,0.001232,0.001892,0.000352,0.002156,0.000308,0.00176,0.001628,0.000572,0.000748,0.001452,0.002508,0.000836,0.002024,0.001012,0.000528,0.000044,0.000484,0.000396,0.000352,0.001232,0.000968,0.001276,0.000968,0.001012,0.000616,0.001672,0.001496,0.001628,0.000836,0.001496,0.000968,0.001276,0.000396,0.000044,0.000528,0.000924,0.00132,0.001012,0.000484,0.000352,0.000704,0.000396,0.00242,0.0022,0.00066,0.0011,0.000836,0,0.00132,0.00066,0.000704,0,0.001628,0.001584,0.001188,0.001144,0.000044,0.001056,0.001496,0,0.002112,0.000088,0.00022,0.000088,0,0.0011,0.000176,0.000616,0.000088,0.00044,0.00022,0.00066,0.001232,0.00132,0.001012,0.00022,0.000704,0.000704,0.000088,0.000308,0.000704,0.000264,0,0.000044,0.000132,0.000088,0.000044,0.000352,0.000572,0.000132,0.00022,0.000528,0.00044,0.000352,0.000616,0.000176,0.000044,0.000088,0,0,0.000132,0.000044,0.000176,0.000484,0.000396,0,0.000572,0.000044,0.000044,0.000704,0.00088,0.000264,0.000176,0.00044,0.0011,0.000176,0.000044,0.000968,0.000264,0,0,0.000044,0.000352,0.000088,0.000308,0,0.000044,0.000088,0.000484,0.000176,0.000132,unsucc
